Institution,Institution_std,Year,Mean_Tone_Score,Median_Tone_Score,[ID],TLO Age,MEDSCHOOL,MEDSCHOOL (cat),STATE,STATE (cat),INSTTYPE,INSTTYPE (cat),Carnegie R1,Carnegie R2,Carnegie Classification (cat),Private,Private (cat),Stem program,Stem program (cat),Urbanicity,Urbanicity (cat),Land-Grant Institution,Land-Grant Institution (cat),Tot Res Exp,tot_res_expend,Tot Lic/Opt Exe,Fed Res Exp,Ind Res Exp,Leg Fees,Reimb Leg Fee,Act Lic,Excl Lic/Opt.,Lic w Equ,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Discl Lic,Non-Excl Lic/Opt,Lic Iss,Opt Iss,NEWCOMPSUPP,Lic Inc Equ,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Inc Other,Lic Inc Pd Oth,Net Licensing Income,License Income/Invention Disclosure,Gross Lic Inc,Lic Inc Run Roy,Inv Dis Rec,Fed Disclosure,INVDISRES,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Tot Pat App Fld,Iss US Pat,Iss US Pat_Missing,New Prod,Cum Op St-Ups,St-Ups Cld,St-Ups in Home St,St-Ups Formed,startup_missing,St-Ups w Equ,Lic FTEs,Oth FTEs,Ex Copyright Lic,Ex Oth Non-Open Src Lic,Ex Pat Lic,Non-Ex Copyright Lic,Non-Ex Oth Non-Open Src Lic,Non-Ex Pat Lic,Tot Copyright Lic,Tot Oth Non_Open Src Lic,Tot Pat Lic,Non-Bin Gndr Disc,Non-Bin Gndr Disc (cat),Race Ethnicity,Race Ethnicity (cat),Non-Bin Gndr Pat,Non-Bin Gndr Pat (cat),Race Ethnicity Pat,Race Ethnicity Pat (cat),Institution_std_lower,Flat,Flat (cat),$0-10k,$10-50k,$50-100k,$100-300k,$300-500k,$0.5-1M,>$1M,Royalty Share,royalty_adjusted,royalty_adjusted_numerical,weighted_share,Fee,Lab,Lab (cat),More,More (cat),combinedshare_LS,faculty2,matching,faculty2_corrected,invdisrec,newpatappfld,issuspat,discperfaculty2,appperfac2,issperfac2,Institution Founding Year,Age_of_uni,n_sentences,n_words,supportive_per_1000w,restrictive_per_1000w,sanction_per_1000w,second_person_per_1000w,inclusive_we_per_1000w,obligation_modal_share,mean_sentence_length,long_sentence_share,procedural_share,legalese_per_1000w,iptech_per_1000w,Tone_Index,Clarity_Index,Legal_Load_Index
University of Chicago,University of Chicago,2014,0.457093435,0.496288164,95190,28,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,338273190,,16,280534247,4688113,2412781,1275150,283,9,1,6,9,1,26,5,14,2,5,"$1,313.00 ",1,94,65,"$770,437.00 ","$305,594.00 ","$4,481,501.00 ","$68,526.00 ",5619132,4847382,82,,,42,0,40,2,119,18,0,3,32,0,0,1,0,1,9,12,,,,,,,,,,,,,,,,,,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,,0.00%,0,No,0,No,50.00%,828,2014University of Chicago,905,39,3,6,0.088262774,0.006789444,0.013578888,1890,135,146,5752,1.73852573,18.60222531,0,0,0.173852573,0.836879433,39.39726027,0.650684932,0.116438356,1.73852573,34.24895688,-0.443413057,-0.384652933,0.261718167
University of Chicago,University of Chicago,2015,0.457093435,0.496288164,95190,29,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,356831624,,24,293873037,7249983,2190933,1625429,293,9,2,9,7,8,27,13,22,2,100,"$300,950.00 ",1,90,70,"$1,021,104.00 ","$323,356.00 ","$5,488,048.00 ","$65,799.48 ",6053552,4731498,92,,,44,0,44,0,109,19,0,1,,,3,6,0,2,10,11,,,,,,,,,,,,,,,,,,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,0.25,0.00%,1,Yes,1,Yes,,828,2015University of Chicago,905,,,,,,,1890,135,146,5752,1.73852573,18.60222531,0,0,0.173852573,0.836879433,39.39726027,0.650684932,0.116438356,1.73852573,34.24895688,-0.443413057,-0.384652933,0.261718167
University of Chicago,University of Chicago,2016,0.457093435,0.496288164,95190,30,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,351535349,,43,295850558,7660814,2470038,1809912,329,15,2,6,28,9,60,21,36,7,90,$0.00 ,1,118,73,"$1,081,489.00 ","$175,635.00 ","$5,954,861.00 ","$50,884.52 ",6614987,5533498,130,,,50,0,50,0,135,29,0,3,,3,3,8,0,1,9,10,,,,,,,,,,,,,,,,,,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,,0.00%,0,No,0,No,,828,2016University of Chicago,905,,,,,,,1890,135,146,5752,1.73852573,18.60222531,0,0,0.173852573,0.836879433,39.39726027,0.650684932,0.116438356,1.73852573,34.24895688,-0.443413057,-0.384652933,0.261718167
University of Chicago,University of Chicago,2017,0.457093435,0.496288164,95190,31,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,359252778,,28,305448261,10194493,2022788,1458908,342,9,2,8,16,4,52,16,25,3,100,"$1,053,428.00 ",2,99,69,"$1,201,902.00 ","$186,530.00 ","$7,343,542.00 ","$64,287.98 ",7907422,5652092,123,,,57,0,57,0,119,27,0,,,,4,9,0,,9,3,,,,,,,,,,,,,,,,,,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,,0.00%,1,Yes,1,Yes,,826,2017University of Chicago,905,,,,,,,1890,135,146,5752,1.73852573,18.60222531,0,0,0.173852573,0.836879433,39.39726027,0.650684932,0.116438356,1.73852573,34.24895688,-0.443413057,-0.384652933,0.261718167
University of Chicago,University of Chicago,2018,0.564904173,0.506733456,95190,32,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,353490059,,29,303163774,12529889,2321417,1197166,306,9,1,10,11,8,31,13,22,7,74,"$76,297.00 ",0,100,73,"$593,400.00 ","$180,287.00 ","$3,310,582.00 ","$34,919.94 ",4434833,3765136,127,,,74,0,74,0,116,31,0,,,,3,8,0,,12,6,,,,,,,,,,,,,,,,,,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,,0.00%,0,No,0,No,50.00%,828,2018University of Chicago,905,70,28,19,0.15842035,0.06336814,0.04299981,1890,135,16,532,1.879699248,16.91729323,0,0,0,0.714285714,33.25,0.5,0.125,0,33.83458647,-0.253781289,0.15337935,-0.288051067
University of Chicago,University of Chicago,2021,0.564904173,0.506733456,72355,35,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,436115586,,34,394217064,9429717,3200000,2300000,382,17,4,8,26,5,71,14,31,3,5,"$980,000.00 ",12,120,79,"$10,400,000.00 ","$2,700,000.00 ","$21,120,000.00 ","$150,821.92 ",22020000,10600000,146,59,,136,65,63,8,176,42,0,,,,,5,0,,13,13,,,,,,,,,,,,,,,,,,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,,0.00%,0,No,0,No,45.00%,823,2021University of Chicago,905,76,39,74,0.15792361,0.08103975,0.15376772,1890,135,16,532,1.879699248,16.91729323,0,0,0,0.714285714,33.25,0.5,0.125,0,33.83458647,-0.253781289,0.15337935,-0.288051067
University of Chicago,University of Chicago,2022,0.564904173,0.506733456,72355,36,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,514318731,,22,456821139,10356260,4398510,2578763,145,8,4,14,16,9,,0,15,7,,"$2,161,161.00 ",3,135,78,"$2,210,951.00 ","$3,827,876.00 ","$21,226,425.00 ","$116,985.64 ",23046172,18674060,197,78,,121,0,117,4,196,30,0,4,,,,9,0,,12,13,0,,8,0,,0,7,,8,0,No,0,No,0,No,0,No,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,,0.00%,0,No,0,No,25.00%,823,2022University of Chicago,905,44,20,,0.07715792,0.035071783,,1890,135,16,532,1.879699248,16.91729323,0,0,0,0.714285714,33.25,0.5,0.125,0,33.83458647,-0.253781289,0.15337935,-0.288051067
University of Chicago,University of Chicago,2023,0.564904173,0.506733456,72355,37,1,YES,17,IL,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,601056545,,10,515142218,47076204,3640447,2196239,359,10,2,10,17,,,7,17,10,,"$1,493,671.00 ",3,122,79,"$1,159,578.00 ","$4,519,018.00 ","$17,435,901.00 ","$97,824.40 ",18880109,16226860,193,77,,120,0,2,2,284,47,0,4,52,,6,7,0,1,14,16,0,5,5,0,6,1,0,11,6,,,0,No,,,,,university of chicago,1,Yes,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,0.25,,15.00%,0,No,0,No,28.33%,823,2023University of Chicago,905,165,70,60,0.24444678,0.1037047,0.08888974,1890,135,16,532,1.879699248,16.91729323,0,0,0,0.714285714,33.25,0.5,0.125,0,33.83458647,-0.253781289,0.15337935,-0.288051067
University of Cincinnati,University of Cincinnati,1991,,,72356,8,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,65987409,,12,50703478,5114402,0,0,,,,,,,,,,,, ,,12,, , ,"$529,795.00 ","$11,037.40 ",529795, ,48,,,48,,,,12,,1,,,,,,1,, , ,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,33.33%,818,1991University of Cincinnati,538,88,52,17,0.19707353,0.11645254,0.03807102,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1992,,,72356,9,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,71316061,,10,59394837,5736622,0,0,45,,1,,,,,,,,, ,,9,, , ,"$458,004.00 ","$9,956.61 ",458004, ,46,,,10,,,,15,,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,0.53,0.00%,0,No,0,No,52.51%,820,1992University of Cincinnati,538,10,9,5,,,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1993,,,72356,10,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,74424470,,5,64002532,9100948,81549,6910,33,,1,,,,,,,,, ,,7,, ,$0.00 ,"$1,226,054.00 ","$24,086.91 ",1300693, ,54,,,14,,,,22,8,0,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,45.00%,815,1993University of Cincinnati,538,94,51,10,0.6456294,0.3502883,0.06868398,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1994,,,72356,11,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,70034743,,7,56360997,2602074,94067,47118,37,,0,,,,,,,,, ,,10,, ,$0.00 ,"$1,929,935.00 ","$54,913.44 ",1976884, ,36,,,8,,,,21,8,0,,,,,1,0,,1,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,1,Yes,0,No,50.00%,815,1994University of Cincinnati,538,238,371,37,0.292014,0.4551983,0.045397133,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1995,,,72356,12,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,71268102,,8,59658724,5359684,234191,10150,41,,0,,,,,,,,, ,,9,, ,$0.00 ,"$1,677,931.00 ","$39,624.42 ",1901972, ,48,,,11,,,,28,7,0,,,,,0,1,,1,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,1,Yes,,815,1995University of Cincinnati,538,,,,,,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1996,,,72356,13,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,64374226,,7,54105449,4120532,191911,13112,39,6,0,5,2,0,,1,,,,$0.00 ,,11,,"$80,417.00 ",$0.00 ,"$2,028,883.00 ","$58,096.89 ",2207682,2127265,38,,,22,,,,23,8,0,,,,,0,1,,3, ,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,40.00%,814,1996University of Cincinnati,538,33,24,4,,,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1997,,,72356,14,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,67287745,,8,57460288,4494308,138344,31335,40,7,0,6,1,1,,1,,,,$0.00 ,,11,,"$136,037.00 ", ,"$2,557,488.00 ","$51,240.33 ",2664497,2528460,52,,,16,,,,25,10,0,1,,,1,1,0,,2,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,,,,,,,813,1997University of Cincinnati,538,,,,,,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1998,,,72356,15,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,75511132,,7,65347689,5326414,155004,121168,49,7,1,3,3,1,,0,,,,$0.00 ,,15,,"$64,287.00 ",$0.00 ,"$3,235,456.00 ","$86,034.00 ",3269292,3205005,38,,,23,,,,34,14,0,0,6,0,1,1,0,,2,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,,,,,,,813,1998University of Cincinnati,538,,,,,,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,1999,,,72356,16,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,115025000,,15,69684000,5989000,145033,29687,54,13,1,3,8,4,,2,,,,$0.00 ,,16,9,"$197,506.00 ",$0.00 ,"$3,790,599.00 ","$83,105.21 ",3905945,3708439,47,,,14,,,,36,6,0,2,9,0,2,4,0,,2,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,45.00%,813,1999University of Cincinnati,538,82,35,44,0.17039126,0.07272798,0.09142946,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2000,,,72356,17,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,87988404,,14,78159620,9828784,261039,28143,67,3,0,6,5,3,,11,,,,$0.00 ,1,20,20,"$52,301.00 ",$900.00 ,"$4,483,355.00 ","$71,458.35 ",4716251,4663950,66,,,1,,,,26,12,0,0,12,0,3,3,0,0,2,1,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,0.53,0.00%,1,Yes,1,Yes,,813,2000University of Cincinnati,538,,,,,,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2001,,,72356,18,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,98311664,,15,87747268,10564396,270769,25345,58,10,0,7,5,3,,5,,,,$0.00 ,,20,,"$109,980.00 ",$0.00 ,"$5,141,600.00 ","$78,072.81 ",5387024,5277044,69,,,14,,,,26,16,0,,3,0,3,3,0,0,2,2,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,40.00%,813,2001University of Cincinnati,538,130,118,41,0.12681603,0.11510994,0.039995827,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2002,,,72356,19,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,115945506,,14,105829839,10115667,391463,149986,68,10,0,8,5,1,,4,,,,$0.00 ,1,26,12,"$353,080.00 ","$8,153.00 ","$6,294,376.00 ","$66,692.38 ",6535853,6182773,98,,,20,,,,35,17,0,,11,0,1,1,0,0,4,2,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,0.53,0.00%,0,No,0,No,,812,2002University of Cincinnati,538,,,,,,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2003,,,72356,20,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,132297584,,17,120887329,11410254,361619,92857,71,14,0,5,12,0,,3,,,,$0.00 ,1,27,12,"$140,848.00 ","$4,250.00 ","$951,364.00 ","$14,187.51 ",1220126,1079278,86,,,19,,,,29,9,0,,11,0,0,0,1,0,4,2,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,40.00%,816,2003University of Cincinnati,538,238,58,40,0.2321709,0.056579463,0.03902032,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2004,,,72356,21,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,143946954,,10,133139625,10807329,289148,95798,72,4,0,3,4,3,18,6,,,,$0.00 ,0,32,12,"$199,355.00 ",$850.00 ,"$37,358.00 ","$2,996.21 ",230708,31353,77,,,35,6,12,17,29,11,0,1,14,1,1,1,0,0,4,2,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,15.00%,0,No,0,No,28.33%,823,2004University of Cincinnati,538,157,40,70,0.23259482,0.05925983,0.1037047,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2005,,,72356,22,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,151452000,,17,129646000,4807000,442132,158559,83,9,0,5,12,0,37,4,13,4,,$0.00 ,0,28,13,"$766,412.00 ","$31,705.00 ","$525,413.00 ","$9,089.73 ",808986,42574,89,,,70,14,28,28,60,9,0,3,13,1,0,0,1,0,5,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,50.00%,816,2005University of Cincinnati,538,16,24,7,0.07609988,0.114149824,0.033293698,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2006,,,72356,23,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,148512700,,14,123591610,4832826,500395,260232,89,6,0,4,8,2,22,4,10,4,,$0.00 ,0,35,11,"$470,636.00 ","$5,950.00 ","$241,600.00 ","$4,153.13 ",481763,11127,116,,,52,1,51,0,78,11,0,2,15,0,1,2,0,0,4,2,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,0.53,0.00%,0,No,0,No,36.68%,820,2006University of Cincinnati,538,75,50,,0.176128,0.11741867,,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2007,,,72356,24,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,143195683,,16,122635903,5554000,529468,117796,102,5,0,5,10,1,28,8,13,3,,$0.00 ,0,49,11,"$515,058.00 ","$10,420.00 ","$170,385.00 ","$5,243.76 ",582057,66999,111,,,25,0,25,0,56,13,0,1,16,0,0,1,0,0,4,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,33.33%,817,2007University of Cincinnati,538,84,64,21,0.18811564,0.14332621,0.04702891,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2008,,,72356,25,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,211393081,,21,126674731,8682019,339535,236671,119,6,0,16,5,0,22,14,20,1,,$0.00 ,0,45,15,"$554,634.00 ","$30,528.00 ","$479,833.00 ","$5,297.25 ",582697,28063,110,,,32,0,28,4,56,8,0,0,,,,0,1,,4,2,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,0.53,0.00%,0,No,0,No,49.63%,817,2008University of Cincinnati,538,84,87,18,0.21180029,0.2193646,0.045385778,1819,206,,,,,,,,,,,,,,,,
University of Cincinnati,University of Cincinnati,2009,0.42070064,0.495524074,72356,26,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,219583165,,24,133730567,10602565,430811,116113,138,5,0,7,14,3,44,16,21,3,,$0.00 ,0,51,18,"$687,237.00 ","$123,110.00 ","$410,461.00 ","$6,417.34 ",725159,37922,113,,,34,0,34,0,67,9,0,1,,,,3,0,,4,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,0.53,0.00%,1,Yes,0,No,57.50%,817,2009University of Cincinnati,538,81,34,13,0.15098044,0.063374504,0.024231428,1819,206,56,2578,3.87897595,21.33436773,0,0,0,0.803278689,46.03571429,0.446428571,0.142857143,0,49.26299457,-0.351068848,0.432300884,0.206567792
University of Cincinnati,University of Cincinnati,2010,0.42070064,0.495524074,72356,27,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,240319081,,31,148314963,11292301,429070,58842,160,14,0,10,14,7,48,8,22,9,,$0.00 ,0,39,18,"$334,639.00 ","$6,750.00 ","$51,532.00 ","$5,143.41 ",421760,87121,82,,,27,0,27,0,63,18,0,2,18,,5,7,0,0,3,2,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,25.00%,821,2010University of Cincinnati,538,45,13,14,0.078911506,0.022796657,0.024550246,1819,206,56,2578,3.87897595,21.33436773,0,0,0,0.803278689,46.03571429,0.446428571,0.142857143,0,49.26299457,-0.351068848,0.432300884,0.206567792
University of Cincinnati,University of Cincinnati,2011,0.42070064,0.495524074,72356,28,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,249918470,,31,151576450,20802597,478129,84177,175,16,1,11,17,3,,11,27,4,,$0.00 ,0,38,17,"$346,927.00 ","$38,250.00 ","$37,152.00 ","$4,067.02 ",431104,84177,106,,,47,1,45,1,70,12,0,0,20,1,2,3,0,0,3,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,0.53,0.00%,0,No,0,No,62.55%,821,2011University of Cincinnati,538,51,35,7,0.11587749,0.079523765,0.015904753,1819,206,56,2578,3.87897595,21.33436773,0,0,0,0.803278689,46.03571429,0.446428571,0.142857143,0,49.26299457,-0.351068848,0.432300884,0.206567792
University of Cincinnati,University of Cincinnati,2012,0.42070064,0.495524074,72356,29,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,232916962,,25,136110192,20597509,520821,86512,193,9,2,5,14,6,23,12,21,4,,$0.00 ,0,37,15,"$376,548.00 ","$21,250.00 ","$19,208.00 ","$3,687.13 ",453517,76969,123,,,48,0,48,0,86,21,0,,26,0,3,6,0,1,3,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,50.00%,820,2012University of Cincinnati,538,48,52,9,0.14592327,0.15808354,0.027360613,1819,206,56,2578,3.87897595,21.33436773,0,0,0,0.803278689,46.03571429,0.446428571,0.142857143,0,49.26299457,-0.351068848,0.432300884,0.206567792
University of Cincinnati,University of Cincinnati,2013,0.42070064,0.495524074,72356,30,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,226341745,,27,128697523,21455686,484634,117829,210,6,1,3,21,3,13,18,24,3,,$0.00 ,0,42,16,"$374,233.00 ","$23,500.00 ","$53,989.00 ","$4,293.82 ",420794,46561,98,,,49,0,49,0,101,17,0,,24,5,0,3,0,0,3,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,50.00%,821,2013University of Cincinnati,538,39,6,,0.088262774,0.013578888,,1819,206,56,2578,3.87897595,21.33436773,0,0,0,0.803278689,46.03571429,0.446428571,0.142857143,0,49.26299457,-0.351068848,0.432300884,0.206567792
University of Cincinnati,University of Cincinnati,2014,0.42070064,0.495524074,72356,31,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,208976306,,14,107595512,19440726,565920,34036,215,5,0,5,7,2,15,5,10,4,0,$0.00 ,0,39,14,"$458,435.00 ","$56,440.00 ","($48,091.00)","$4,936.66 ",483793,25358,98,,,25,0,25,0,75,19,0,,23,3,2,2,0,0,2,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,33.33%,820,2014University of Cincinnati,538,83,48,18,0.18587618,0.10749465,0.040310495,1819,206,56,2578,3.87897595,21.33436773,0,0,0,0.803278689,46.03571429,0.446428571,0.142857143,0,49.26299457,-0.351068848,0.432300884,0.206567792
University of Cincinnati,University of Cincinnati,2015,0.42070064,0.495524074,72356,32,1,YES,39,OH,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,0,No,199951378,,15,95731701,22309582,532317,124875,200,9,3,4,10,1,40,5,14,1,,$0.00 ,0,34,20,"$378,248.00 ","$25,390.00 ","($22,444.00)","$2,961.52 ",384998,6750,130,,,63,0,61,2,117,12,0,,24,,1,1,0,0,3,3,,,,,,,,,,,,,,,,,,university of cincinnati,0,No,60.00%,60.00%,40.00%,30.00%,30.00%,30.00%,30.00%,40.00%,52.50%,0.53,,0.00%,0,No,0,No,45.00%,822,2015University of Cincinnati,538,206,49,10,1.4148899,0.3365515,0.06868398,1819,206,56,2578,3.87897595,21.33436773,0,0,0,0.803278689,46.03571429,0.446428571,0.142857143,0,49.26299457,-0.351068848,0.432300884,0.206567792
